,Unnamed: 0,Datetime,Tweet Id,Text,Username,Hashtags,RetweetCount,LikeCount,ReplyCount,QuoteCount,InReplyToUser,OutLinks,TCooutLinks,Media,date
1875,1875,2021-06-10 06:50:20+00:00,1402880794629181443,"Stop die waanzin! @minpres @VVD @cdavandaag #Amelisweerd Stop de verbreding van de A27, er zijn alternatieven genoeg! || Waarom Utrechters weer in bomen klimmen om het bos te redden https://t.co/WDmgZicjQ2 via @DeGroene",Miekiediedoo,['Amelisweerd'],0.0,0.0,0,0,,['https://www.groene.nl/artikel/bomen-kappen-voor-meer-asfalt-een-heilloze-weg?fbclid=IwAR3Le9_YMMChGO345GpQmlqijr-WnOXqCk-6rm2hWnFYGfw2rRuwUK5ZVuw'],['https://t.co/WDmgZicjQ2'],,2021-06-10
20578,20575,2021-06-10 06:27:35+00:00,1402875070863888384,#A27 @AmelisweerdG 16 juni in de 2e kamer https://t.co/uMMX1KAgcf,macekster,['A27'],0.0,2.0,0,0,,['https://www.groene.nl/artikel/bomen-kappen-voor-meer-asfalt-een-heilloze-weg'],['https://t.co/uMMX1KAgcf'],,2021-06-10
1883,1883,2021-06-09 09:21:00+00:00,1402556322810302466,"Herrie rond de #A27, #Amelisweerd en een #bouwstop: allemaal te maken met de #stikstofcrisis. Dimitri Lamers, HAS-docent Milieukunde legt uit hoe het zit in onze vierde podcast: https://t.co/zI7Rmp323a, Spotify of iTunes.",VVMBureau,"['A27', 'Amelisweerd', 'bouwstop', 'stikstofcrisis']",0.0,0.0,0,0,,['http://www.groenegesprekken.nl'],['https://t.co/zI7Rmp323a'],,2021-06-09
20597,20594,2021-06-09 09:21:00+00:00,1402556322810302466,"Herrie rond de #A27, #Amelisweerd en een #bouwstop: allemaal te maken met de #stikstofcrisis. Dimitri Lamers, HAS-docent Milieukunde legt uit hoe het zit in onze vierde podcast: https://t.co/zI7Rmp323a, Spotify of iTunes.",VVMBureau,"['A27', 'Amelisweerd', 'bouwstop', 'stikstofcrisis']",0.0,0.0,0,0,,['http://www.groenegesprekken.nl'],['https://t.co/zI7Rmp323a'],,2021-06-09
1884,1884,2021-06-09 06:15:13+00:00,1402509568173817856,"@Jan_Salden @RaadvanState Europese Commissie volgt Nederlandse aanpak stikstof met aandacht, zo blijkt uit antwoord op vragen van de KRU|Kerngroep Ring Utrecht over de verbreding van de A27 bij #Amelisweerd: https://t.co/HavxJmTRJm",Beschermhetbos,['Amelisweerd'],4.0,5.0,1,0,https://twitter.com/Jan_Salden,['https://www.stopverbredingringutrecht.nl/ook-brussel-volgt-de-nederlandse-stikstofaanpak-kritisch/'],['https://t.co/HavxJmTRJm'],,2021-06-09
811,811,2021-06-07 08:32:57+00:00,1401819456259698692,Provincie geeft alsnog signaal af: 'Geen verbreding van A27 bij Amelisweerd' https://t.co/9bphr5U5c2 #amelisweerdnietgeasfalteerd #amelisweerd,PvdDUtrecht,"['amelisweerdnietgeasfalteerd', 'amelisweerd']",1.0,9.0,0,0,,['https://www.rtvutrecht.nl/nieuws/2184288/'],['https://t.co/9bphr5U5c2'],,2021-06-07
1889,1889,2021-06-07 08:32:57+00:00,1401819456259698692,Provincie geeft alsnog signaal af: 'Geen verbreding van A27 bij Amelisweerd' https://t.co/9bphr5U5c2 #amelisweerdnietgeasfalteerd #amelisweerd,PvdDUtrecht,"['amelisweerdnietgeasfalteerd', 'amelisweerd']",1.0,9.0,0,0,,['https://www.rtvutrecht.nl/nieuws/2184288/'],['https://t.co/9bphr5U5c2'],,2021-06-07
1893,1893,2021-06-06 08:30:40+00:00,1401456494936309764,"@MinIenW @CvNieuwenhuizen @SvVeldhoven Ah, ik begrijp hieruit dat de vernietiging van het unieke ecosysteem van het bos van #Amelisweerd niet doorgaat. Goed besluit om de A27 bij Utrecht niet te verbreden ten koste van deze bijzondere natuur.
#stopdeverbreding #amelisweerdnietgeasfalteerd #WereldMilieuDag",Beschermhetbos,"['Amelisweerd', 'stopdeverbreding', 'amelisweerdnietgeasfalteerd', 'WereldMilieuDag']",1.0,1.0,0,0,https://twitter.com/MinIenW,,,,2021-06-06
812,812,2021-06-06 08:30:40+00:00,1401456494936309764,"@MinIenW @CvNieuwenhuizen @SvVeldhoven Ah, ik begrijp hieruit dat de vernietiging van het unieke ecosysteem van het bos van #Amelisweerd niet doorgaat. Goed besluit om de A27 bij Utrecht niet te verbreden ten koste van deze bijzondere natuur.
#stopdeverbreding #amelisweerdnietgeasfalteerd #WereldMilieuDag",Beschermhetbos,"['Amelisweerd', 'stopdeverbreding', 'amelisweerdnietgeasfalteerd', 'WereldMilieuDag']",1.0,1.0,0,0,https://twitter.com/MinIenW,,,,2021-06-06
39,39,2021-06-06 08:30:40+00:00,1401456494936309764,"@MinIenW @CvNieuwenhuizen @SvVeldhoven Ah, ik begrijp hieruit dat de vernietiging van het unieke ecosysteem van het bos van #Amelisweerd niet doorgaat. Goed besluit om de A27 bij Utrecht niet te verbreden ten koste van deze bijzondere natuur.
#stopdeverbreding #amelisweerdnietgeasfalteerd #WereldMilieuDag",Beschermhetbos,"['Amelisweerd', 'stopdeverbreding', 'amelisweerdnietgeasfalteerd', 'WereldMilieuDag']",1.0,1.0,0,0,https://twitter.com/MinIenW,,,,2021-06-06
20650,20647,2021-06-05 11:57:09+00:00,1401146070193823745,@gjcats @doudewesselink @AmelisweerdG @VVDpsUtrecht @PSUtrecht @VVD Hoezo @vvd onwaardig? Alle mooie woorden uit die hoek over het klimaatakkoord van Parijs zijn leugens voor de bühne. #a27,JelleKingma,['a27'],0.0,2.0,0,0,https://twitter.com/gjcats,,,,2021-06-05
20661,20658,2021-06-04 18:31:42+00:00,1400882974355296256,@ProvUtrecht tegen verbreding #A27 #Amelisweerd  https://t.co/6ZXTbztASg,JeannetHuizing,"['A27', 'Amelisweerd']",0.0,0.0,0,0,,['https://www.duic.nl/algemeen/ook-provincie-utrecht-spreekt-zich-uit-tegen-verbreding-a27-bij-amelisweerd/?fbclid=IwAR0DWiDNVFqwHaJSdemaW_WMsp2toxeM3RbNw7zAEgVhSQxSAwAaMlPk79E'],['https://t.co/6ZXTbztASg'],,2021-06-04
1896,1896,2021-06-04 18:31:42+00:00,1400882974355296256,@ProvUtrecht tegen verbreding #A27 #Amelisweerd  https://t.co/6ZXTbztASg,JeannetHuizing,"['A27', 'Amelisweerd']",0.0,0.0,0,0,,['https://www.duic.nl/algemeen/ook-provincie-utrecht-spreekt-zich-uit-tegen-verbreding-a27-bij-amelisweerd/?fbclid=IwAR0DWiDNVFqwHaJSdemaW_WMsp2toxeM3RbNw7zAEgVhSQxSAwAaMlPk79E'],['https://t.co/6ZXTbztASg'],,2021-06-04
1897,1897,2021-06-04 15:53:31+00:00,1400843165888831490,"Verbijsterend. @GemeenteUtrecht (incl. CDA) &amp; @ProvUtrecht( incl. CDA) zijn tegen verbreding vd #A27 bij #Amelisweerd, maar #CDA landelijk is voor vernietiging vd natuur in Amelisweerd. Het #amelisweerdnietgeasfalteerd van 130.000 inwoners wordt genegeerd. https://t.co/voGgr9A9Km",PoelmanJos,"['A27', 'Amelisweerd', 'CDA', 'amelisweerdnietgeasfalteerd']",0.0,0.0,0,0,,['https://www.ad.nl/utrecht/130-000-handtekeningen-tegen-verbreding-van-a27-bij-amelisweerd-maar-de-kamer-doet-er-niets-mee~a719a9ad/'],['https://t.co/voGgr9A9Km'],,2021-06-04
813,813,2021-06-04 15:53:31+00:00,1400843165888831490,"Verbijsterend. @GemeenteUtrecht (incl. CDA) &amp; @ProvUtrecht( incl. CDA) zijn tegen verbreding vd #A27 bij #Amelisweerd, maar #CDA landelijk is voor vernietiging vd natuur in Amelisweerd. Het #amelisweerdnietgeasfalteerd van 130.000 inwoners wordt genegeerd. https://t.co/voGgr9A9Km",PoelmanJos,"['A27', 'Amelisweerd', 'CDA', 'amelisweerdnietgeasfalteerd']",0.0,0.0,0,0,,['https://www.ad.nl/utrecht/130-000-handtekeningen-tegen-verbreding-van-a27-bij-amelisweerd-maar-de-kamer-doet-er-niets-mee~a719a9ad/'],['https://t.co/voGgr9A9Km'],,2021-06-04
20670,20667,2021-06-04 15:53:31+00:00,1400843165888831490,"Verbijsterend. @GemeenteUtrecht (incl. CDA) &amp; @ProvUtrecht( incl. CDA) zijn tegen verbreding vd #A27 bij #Amelisweerd, maar #CDA landelijk is voor vernietiging vd natuur in Amelisweerd. Het #amelisweerdnietgeasfalteerd van 130.000 inwoners wordt genegeerd. https://t.co/voGgr9A9Km",PoelmanJos,"['A27', 'Amelisweerd', 'CDA', 'amelisweerdnietgeasfalteerd']",0.0,0.0,0,0,,['https://www.ad.nl/utrecht/130-000-handtekeningen-tegen-verbreding-van-a27-bij-amelisweerd-maar-de-kamer-doet-er-niets-mee~a719a9ad/'],['https://t.co/voGgr9A9Km'],,2021-06-04
20674,20671,2021-06-04 11:47:55+00:00,1400781355437461507,De Bluffers Intro https://t.co/anw5T5hN5S via @YouTube Dat Cora van Nieuwenhuizen. @CvNieuwenhuizen hier niets van heeft geleerd... #Amelisweerd #A27,mastajappa,"['Amelisweerd', 'A27']",0.0,2.0,0,0,,['https://youtu.be/JaurQ9fZMt4'],['https://t.co/anw5T5hN5S'],,2021-06-04
1899,1899,2021-06-04 11:47:55+00:00,1400781355437461507,De Bluffers Intro https://t.co/anw5T5hN5S via @YouTube Dat Cora van Nieuwenhuizen. @CvNieuwenhuizen hier niets van heeft geleerd... #Amelisweerd #A27,mastajappa,"['Amelisweerd', 'A27']",0.0,2.0,0,0,,['https://youtu.be/JaurQ9fZMt4'],['https://t.co/anw5T5hN5S'],,2021-06-04
20675,20672,2021-06-04 11:46:16+00:00,1400780942042701833,"Uiteraard gefietst gisteren op #WorldBicycleDay. Maar nog zo in de wolken van de motie tegen verbreding van de #A27 en het redden van #amelisweerd van collega @doudewesselink en 8(!) Andere partijen dat ik niet eens meer getweet had ;-). Meer fietsen, minder auto's :-) https://t.co/BLFDEZ8okK",JeroenBart1,"['WorldBicycleDay', 'A27', 'amelisweerd']",2.0,9.0,0,0,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/E3CS1qzXoAQR5i3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E3CS1qzXoAQR5i3?format=jpg&name=large')]",2021-06-04
1900,1900,2021-06-04 11:46:16+00:00,1400780942042701833,"Uiteraard gefietst gisteren op #WorldBicycleDay. Maar nog zo in de wolken van de motie tegen verbreding van de #A27 en het redden van #amelisweerd van collega @doudewesselink en 8(!) Andere partijen dat ik niet eens meer getweet had ;-). Meer fietsen, minder auto's :-) https://t.co/BLFDEZ8okK",JeroenBart1,"['WorldBicycleDay', 'A27', 'amelisweerd']",2.0,9.0,0,0,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/E3CS1qzXoAQR5i3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E3CS1qzXoAQR5i3?format=jpg&name=large')]",2021-06-04
20676,20673,2021-06-04 08:12:53+00:00,1400727241458343937,"Over de anti-natuurpartij, de #VVD.  Rake column van @JerryGoossens1 over de schaamteloze vernietiging  van #Amelisweerd door de @VVD. ‘Liberalen lopen alleen warm voor groen als ze erop kunnen golfen’. #amelisweerdnietgeasfalteerd #A27 #StopVerbreding  https://t.co/r9k4SotxKQ",PoelmanJos,"['VVD', 'Amelisweerd', 'amelisweerdnietgeasfalteerd', 'A27', 'StopVerbreding']",2.0,2.0,0,0,,['https://www.ad.nl/dossier-columns-jerry-goossens/jerry-over-amelisweerd-eigenlijk-zouden-de-gazons-van-de-statenleden-geasfalteerd-moeten-worden~abf3065c/?utm_source=twitter&utm_medium=social&utm_campaign=socialsharing_web'],['https://t.co/r9k4SotxKQ'],,2021-06-04
1901,1901,2021-06-04 08:12:53+00:00,1400727241458343937,"Over de anti-natuurpartij, de #VVD.  Rake column van @JerryGoossens1 over de schaamteloze vernietiging  van #Amelisweerd door de @VVD. ‘Liberalen lopen alleen warm voor groen als ze erop kunnen golfen’. #amelisweerdnietgeasfalteerd #A27 #StopVerbreding  https://t.co/r9k4SotxKQ",PoelmanJos,"['VVD', 'Amelisweerd', 'amelisweerdnietgeasfalteerd', 'A27', 'StopVerbreding']",2.0,2.0,0,0,,['https://www.ad.nl/dossier-columns-jerry-goossens/jerry-over-amelisweerd-eigenlijk-zouden-de-gazons-van-de-statenleden-geasfalteerd-moeten-worden~abf3065c/?utm_source=twitter&utm_medium=social&utm_campaign=socialsharing_web'],['https://t.co/r9k4SotxKQ'],,2021-06-04
814,814,2021-06-04 08:12:53+00:00,1400727241458343937,"Over de anti-natuurpartij, de #VVD.  Rake column van @JerryGoossens1 over de schaamteloze vernietiging  van #Amelisweerd door de @VVD. ‘Liberalen lopen alleen warm voor groen als ze erop kunnen golfen’. #amelisweerdnietgeasfalteerd #A27 #StopVerbreding  https://t.co/r9k4SotxKQ",PoelmanJos,"['VVD', 'Amelisweerd', 'amelisweerdnietgeasfalteerd', 'A27', 'StopVerbreding']",2.0,2.0,0,0,,['https://www.ad.nl/dossier-columns-jerry-goossens/jerry-over-amelisweerd-eigenlijk-zouden-de-gazons-van-de-statenleden-geasfalteerd-moeten-worden~abf3065c/?utm_source=twitter&utm_medium=social&utm_campaign=socialsharing_web'],['https://t.co/r9k4SotxKQ'],,2021-06-04
1902,1902,2021-06-04 08:08:27+00:00,1400726125999951872,"'Netto natuur', het dedain druipt eraf | Sterke column over de natuurhaters die #amelisweerd willen asfalteren, terwijl het afgelopen jaar zo duidelijk heeft gemaakt dat verbreding A27 overbodig is en Amelisweerd zo nodig voor Utrecht.  https://t.co/7o4zqmFKCt",lunettic,['amelisweerd'],0.0,0.0,0,0,,['https://digitalekrant.ad.nl/algemeendagblad/24476/article/1364233/2/2/render/?token=a65c1a13d24297739e440793d271654e&vl_platform=ios&vl_app_id=be.persgroep.algemeendagblad&vl_app_version=4.0.0'],['https://t.co/7o4zqmFKCt'],,2021-06-04
1902,1902,2021-06-04 08:08:27+00:00,1400726125999951872,"'Netto natuur', het dedain druipt eraf | Sterke column over de natuurhaters die #amelisweerd willen asfalteren, terwijl het afgelopen jaar zo duidelijk heeft gemaakt dat verbreding A27 overbodig is en Amelisweerd zo nodig voor Utrecht.  https://t.co/7o4zqmFKCt",lunettic,['amelisweerd'],0.0,0.0,0,0,,['https://digitalekrant.ad.nl/algemeendagblad/24476/article/1364233/2/2/render/?token=a65c1a13d24297739e440793d271654e&vl_platform=ios&vl_app_id=be.persgroep.algemeendagblad&vl_app_version=4.0.0'],['https://t.co/7o4zqmFKCt'],,2021-06-04
40,40,2021-06-03 15:00:36+00:00,1400467459807793156,Provincie geeft alsnog signaal af: 'Geen verbreding van A27 bij Amelisweerd' - #rtvutrecht ...#StopDeVerbreding dank u! https://t.co/kdQizAh77J,JoostWasser,"['rtvutrecht', 'StopDeVerbreding']",0.0,0.0,0,0,,['https://rtvu.nl/n/2184288/'],['https://t.co/kdQizAh77J'],,2021-06-03
1905,1905,2021-06-03 13:37:10+00:00,1400446462773776391,"@doudewesselink @GLProvUtrecht @PvdAUtrechtPS Asfaltkoningin en demissionair (ON)verantwoordelijk minister @CvNieuwenhuizen heeft weer een extra hindernis 🧗🏼‍♀️ te nemen in haar plannen voor de verbreding van de #A27 🛣 bij #Amelisweerd 🌳

negen partijen in de Provincie Utrecht, hebben zich uitgesproken tégen deze verbreding‼️ https://t.co/Vdx0dZeetj",xrgroningen,"['A27', 'Amelisweerd']",7.0,12.0,0,0,https://twitter.com/doudewesselink,,,"[Photo(previewUrl='https://pbs.twimg.com/media/E29ior6VkAAMPpa?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E29ior6VkAAMPpa?format=jpg&name=large')]",2021-06-03
20685,20682,2021-06-03 13:37:10+00:00,1400446462773776391,"@doudewesselink @GLProvUtrecht @PvdAUtrechtPS Asfaltkoningin en demissionair (ON)verantwoordelijk minister @CvNieuwenhuizen heeft weer een extra hindernis 🧗🏼‍♀️ te nemen in haar plannen voor de verbreding van de #A27 🛣 bij #Amelisweerd 🌳

negen partijen in de Provincie Utrecht, hebben zich uitgesproken tégen deze verbreding‼️ https://t.co/Vdx0dZeetj",xrgroningen,"['A27', 'Amelisweerd']",7.0,12.0,0,0,https://twitter.com/doudewesselink,,,"[Photo(previewUrl='https://pbs.twimg.com/media/E29ior6VkAAMPpa?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E29ior6VkAAMPpa?format=jpg&name=large')]",2021-06-03
20689,20686,2021-06-03 10:01:20+00:00,1400392145559826433,Ook de #Provincie #Utrecht spreekt zich uit tegen de verbreding vd #A27 bij #Amelisweerd. De provincie sluit zich aan bij de #gemeente #Utrecht die ook geen voorstander is van verbreding ten koste vd natuur bij Amelisweerd.  #Amelisweerdnietgeasfalteerd  https://t.co/0L0SbakHQC,PoelmanJos,"['Provincie', 'Utrecht', 'A27', 'Amelisweerd', 'gemeente', 'Utrecht', 'Amelisweerdnietgeasfalteerd']",1.0,4.0,0,0,,['https://www.duic.nl/algemeen/ook-provincie-utrecht-spreekt-zich-uit-tegen-verbreding-a27-bij-amelisweerd/'],['https://t.co/0L0SbakHQC'],,2021-06-03
1907,1907,2021-06-03 10:01:20+00:00,1400392145559826433,Ook de #Provincie #Utrecht spreekt zich uit tegen de verbreding vd #A27 bij #Amelisweerd. De provincie sluit zich aan bij de #gemeente #Utrecht die ook geen voorstander is van verbreding ten koste vd natuur bij Amelisweerd.  #Amelisweerdnietgeasfalteerd  https://t.co/0L0SbakHQC,PoelmanJos,"['Provincie', 'Utrecht', 'A27', 'Amelisweerd', 'gemeente', 'Utrecht', 'Amelisweerdnietgeasfalteerd']",1.0,4.0,0,0,,['https://www.duic.nl/algemeen/ook-provincie-utrecht-spreekt-zich-uit-tegen-verbreding-a27-bij-amelisweerd/'],['https://t.co/0L0SbakHQC'],,2021-06-03
816,816,2021-06-03 10:01:20+00:00,1400392145559826433,Ook de #Provincie #Utrecht spreekt zich uit tegen de verbreding vd #A27 bij #Amelisweerd. De provincie sluit zich aan bij de #gemeente #Utrecht die ook geen voorstander is van verbreding ten koste vd natuur bij Amelisweerd.  #Amelisweerdnietgeasfalteerd  https://t.co/0L0SbakHQC,PoelmanJos,"['Provincie', 'Utrecht', 'A27', 'Amelisweerd', 'gemeente', 'Utrecht', 'Amelisweerdnietgeasfalteerd']",1.0,4.0,0,0,,['https://www.duic.nl/algemeen/ook-provincie-utrecht-spreekt-zich-uit-tegen-verbreding-a27-bij-amelisweerd/'],['https://t.co/0L0SbakHQC'],,2021-06-03
1908,1908,2021-06-03 05:33:59+00:00,1400324865371131905,"👍🏻Goed!! Provincie Utrecht geeft alsnog signaal af aan Den Haag:

‘Geen verbreding van de A27 bij Amelisweerd'! 🛑 

Ingediend door ⁦⁦@GLProvUtrecht⁩ ⁦@groenlinks⁩ en ⁦@PvdA⁩. #Amelisweerd #Utrecht #Rhijnauwen #stikstof #co2 #klimaat https://t.co/20vYmosM1M",AnneMarietHart,"['Amelisweerd', 'Utrecht', 'Rhijnauwen', 'stikstof', 'co2', 'klimaat']",2.0,8.0,0,0,,['https://nos.nl/r/141951'],['https://t.co/20vYmosM1M'],,2021-06-03
11711,11708,2021-06-02 19:23:09+00:00,1400171145186394118,"Mooi! De motie 'Laat Amelisweerd niet wijken voor de weg', die wij mede ingediend hebben, is aangenomen door de Provinciale Staten van Utrecht! 

#Amelisweerd #A27 #kappenmetkappen #PvdD #PSUtrecht",PvdDUtrechtPS,"['Amelisweerd', 'A27', 'kappenmetkappen', 'PvdD', 'PSUtrecht']",8.0,36.0,1,3,,,,,2021-06-02
20697,20694,2021-06-02 19:23:09+00:00,1400171145186394118,"Mooi! De motie 'Laat Amelisweerd niet wijken voor de weg', die wij mede ingediend hebben, is aangenomen door de Provinciale Staten van Utrecht! 

#Amelisweerd #A27 #kappenmetkappen #PvdD #PSUtrecht",PvdDUtrechtPS,"['Amelisweerd', 'A27', 'kappenmetkappen', 'PvdD', 'PSUtrecht']",8.0,36.0,1,3,,,,,2021-06-02
1914,1914,2021-06-02 19:23:09+00:00,1400171145186394118,"Mooi! De motie 'Laat Amelisweerd niet wijken voor de weg', die wij mede ingediend hebben, is aangenomen door de Provinciale Staten van Utrecht! 

#Amelisweerd #A27 #kappenmetkappen #PvdD #PSUtrecht",PvdDUtrechtPS,"['Amelisweerd', 'A27', 'kappenmetkappen', 'PvdD', 'PSUtrecht']",8.0,36.0,1,3,,,,,2021-06-02
1915,1915,2021-06-02 19:13:32+00:00,1400168724624248843,Hoera! Motie van @GLProvUtrecht en ons en vele anderen met een grote meerderheid aangenomen: provincie spreekt zich uit tegen verbreding van de bak! #a27 #Amelisweerd @AmelisweerdG 🍾🎉🎂 https://t.co/bczhyKpTDh,JuliePvdA,"['a27', 'Amelisweerd']",13.0,47.0,1,2,,['https://twitter.com/PvdAUtrechtPS/status/1400164618803322883'],['https://t.co/bczhyKpTDh'],,2021-06-02
20698,20695,2021-06-02 19:13:32+00:00,1400168724624248843,Hoera! Motie van @GLProvUtrecht en ons en vele anderen met een grote meerderheid aangenomen: provincie spreekt zich uit tegen verbreding van de bak! #a27 #Amelisweerd @AmelisweerdG 🍾🎉🎂 https://t.co/bczhyKpTDh,JuliePvdA,"['a27', 'Amelisweerd']",13.0,47.0,1,2,,['https://twitter.com/PvdAUtrechtPS/status/1400164618803322883'],['https://t.co/bczhyKpTDh'],,2021-06-02
1917,1917,2021-06-02 15:31:20+00:00,1400112805521596422,"130.000 handtekeningen tegen verbreding van A27 bij #Amelisweerd, maar de Kamer doet er niets mee https://t.co/bxgOWNEoQZ",HubertDeMeulder,['Amelisweerd'],0.0,0.0,0,0,,['https://www.ad.nl/utrecht/130-000-handtekeningen-tegen-verbreding-van-a27-bij-amelisweerd-maar-de-kamer-doet-er-niets-mee~a719a9ad/?utm_source=twitter&utm_medium=social&utm_campaign=socialsharing_web'],['https://t.co/bxgOWNEoQZ'],,2021-06-02
20700,20697,2021-06-02 12:19:16+00:00,1400064469397655561,KIJK! Tof! ZAPP TV en kinderen tegen de verbreeeeeding van de #A27 @AmelisweerdG https://t.co/HGFkNw3eSU,macekster,['A27'],2.0,5.0,0,0,,['https://www.stopverbredingringutrecht.nl/amelisweerd-bij-zapp-your-planet/'],['https://t.co/HGFkNw3eSU'],,2021-06-02
20726,20723,2021-06-01 15:57:49+00:00,1399757082707075072,16 juni buigt kabinet zich over wegenuitbreding ook bij @AmelisweerdG  #A27 https://t.co/2vrNu1XGL7,macekster,['A27'],0.0,0.0,0,0,,['https://www.ad.nl/utrecht/boodschap-aan-tweede-kamer-is-vandaag-luid-en-duidelijk-130-000-keer-nee-tegen-aantasting-amelisweerd~aca4880e/?referrer=https%3A%2F%2Fwww.google.com%2F'],['https://t.co/2vrNu1XGL7'],,2021-06-01
20729,20726,2021-06-01 15:27:20+00:00,1399749411547275266,"Mooi actie voor behoud #amelisweerd! Eerst digitale petite en daarna nog even de mensen zelf ontmoet! 
#Die_verbreding_komt_er_natuurlijk_niet!

@AmelisweerdG #A27 #stopdeverbreding https://t.co/ls023vv61w",LammertvanRaan,"['amelisweerd', 'Die_verbreding_komt_er_natuurlijk_niet', 'A27', 'stopdeverbreding']",23.0,92.0,2,3,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/E2zoqoyWEAsfOhz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E2zoqoyWEAsfOhz?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/E2zoqoyXwAIuv-7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E2zoqoyXwAIuv-7?format=jpg&name=large')]",2021-06-01
1922,1922,2021-06-01 15:27:20+00:00,1399749411547275266,"Mooi actie voor behoud #amelisweerd! Eerst digitale petite en daarna nog even de mensen zelf ontmoet! 
#Die_verbreding_komt_er_natuurlijk_niet!

@AmelisweerdG #A27 #stopdeverbreding https://t.co/ls023vv61w",LammertvanRaan,"['amelisweerd', 'Die_verbreding_komt_er_natuurlijk_niet', 'A27', 'stopdeverbreding']",23.0,92.0,2,3,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/E2zoqoyWEAsfOhz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E2zoqoyWEAsfOhz?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/E2zoqoyXwAIuv-7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E2zoqoyXwAIuv-7?format=jpg&name=large')]",2021-06-01
